,id_stable,Date,Content,ContentClean,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags
239,96594,2021-09-01 11:51:29+00:00,"The UN Refugee Agency in Canada works to support refugees, displaced and stateless people around the world. Afghanistan is a major focus at the moment. @UNHCRCanada","The UN Refugee Agency in Canada works to support refugees, displaced and stateless people around the world. Afghanistan is a major focus at the moment.",7,0.0457516339869281,UN,,@UNHCRCanada,"Ottawa, Canada",2,1,71,0,No hashtags
736,185058,2021-07-16 00:37:10+00:00,"Biden defends Afghan pullout, sets evacuation for translators https://t.co/u3t7pl2GWW","Biden defends Afghan pullout, sets evacuation for translators",2,0.0317460317460317,,https://t.co/u3t7pl2GWW,,"New Delhi, India",0,0,0,0,No hashtags
407,3643,2022-04-10 19:56:05+00:00,"@Joes1Neuron @chiproytx @GovAbbott @JoeBiden @BensmanTodd I've tutored many immigrant children and been involved helping families  from Afghanistan, Mexico, Honduras/ Central Am. I'm not afraid of migrants. The ones I've met are hardworking family oriented religious and kind. Who's  hiring these people and paying for them to come work?","I've tutored many immigrant children and been involved helping families from Afghanistan, Mexico, Honduras/ Central Am. I'm not afraid of migrants. The ones I've met are hardworking family oriented religious and kind. Who's hiring these people and paying for them to come work?",10,0.0346020761245674,,,"@Joes1Neuron, @chiproytx, @GovAbbott, @JoeBiden, @BensmanTodd",Texastan,0,0,0,0,No hashtags
159,88781,2021-09-04 21:38:14+00:00,Afghan refugee trolled after sharing photo of Fort Bliss rations #afghanistan #afghanrefugees  https://t.co/Ljv0Ksy0MY,Afghan refugee trolled after sharing photo of Fort Bliss rations #afghanistan #afghanrefugees,3,0.03125,,https://t.co/Ljv0Ksy0MY,,"Washington, DC",469,22,134,77,"['afghanistan', 'afghanrefugees']"
861,102849,2021-08-30 04:45:47+00:00,"@NeveltenJohn @donmoyn Is it hateful to describe (i.e. categorize) this hypothetical person as ""Afghan,"" ""refugee,"" ""kid,"" ""he,"" or ""she""? These aren't artificial categories; they have meaning.","Is it hateful to describe (i.e. categorize) this hypothetical person as ""Afghan,"" ""refugee,"" ""kid,"" ""he,"" or ""she""? These aren't artificial categories; they have meaning.",3,0.0172413793103448,,,"@NeveltenJohn, @donmoyn",United States,1,0,0,0,No hashtags
467,168475,2021-08-16 01:15:01+00:00,@nose_puppy @Afterma14189755 @TheLeoTerrell He would have done it with our men and women in uniform and the translators safe from harm. Not purely out of spite and not really care who dies. He's once again betrayng The Afghani people. This is what created Osama bin laden,He would have done it with our men and women in uniform and the translators safe from harm. Not purely out of spite and not really care who dies. He's once again betrayng The Afghani people. This is what created Osama bin laden,7,0.0300429184549356,,,"@nose_puppy, @Afterma14189755, @TheLeoTerrell",English-speaking,0,0,1,0,No hashtags
886,161717,2021-08-16 20:25:25+00:00,@JolyonMaugham How does one find an Afghan refugee centre or a charity in London?,How does one find an Afghan refugee centre or a charity in London?,3,0.0441176470588235,,,@JolyonMaugham,"Wimbledon, London",0,0,0,0,No hashtags
370,13610,2022-03-01 11:40:44+00:00,"@PLongsticking @unusual_whales Putin still has the right to invade.   NATO didn't have to invade Iraq, Afghanistan, Libya, Syria.  There's many more.  Look at the refugee crisis from Libya.  Now the slave trade is flourishing in Libya after NATO intervention.  But it's OK because it was NATO.","Putin still has the right to invade. NATO didn't have to invade Iraq, Afghanistan, Libya, Syria. There's many more. Look at the refugee crisis from Libya. Now the slave trade is flourishing in Libya after NATO intervention. But it's OK because it was NATO.",25,0.093984962406015,"NATO, NATO, OK, NATO.",,"@PLongsticking, @unusual_whales",English-speaking,0,0,1,0,No hashtags
647,136394,2021-08-20 11:06:12+00:00,"Newcastle is a safe and welcoming city and is  proud to be a City of Sanctuary. 

We have worked tirelessly to support Afghan residents already living in our communities and have offered to support the resettlement of refugees fleeing the Taliban. https://t.co/9ngZneMHSq",Newcastle is a safe and welcoming city and is proud to be a City of Sanctuary. We have worked tirelessly to support Afghan residents already living in our communities and have offered to support the resettlement of refugees fleeing the Taliban.,6,0.0240963855421686,,https://t.co/9ngZneMHSq,,"Newcastle upon Tyne, UK",18,25,161,6,No hashtags
899,13337,2022-03-02 02:29:16+00:00,"@POTUS Biden’s admin has come under fire for how it handled the U.S. withdrawal from Afghanistan, with lawmakers from both parties+refugee advocates saying @WhiteHouse failed to plan for large-scale evacuation of Afghans who had risked their lives for Americans over the[past20yrs https://t.co/z9Vv4brwV1","Biden’s admin has come under fire for how it handled the U.S. withdrawal from Afghanistan, with lawmakers from both parties+refugee advocates saying failed to plan for large-scale evacuation of Afghans who had risked their lives for Americans over the[past20yrs",6,0.0224719101123595,U.S.,https://t.co/z9Vv4brwV1,"@POTUS, @WhiteHouse",USA,1,0,3,0,No hashtags
184,189641,2021-06-25 16:00:03+00:00,"Up to four Afghan families who worked with British troops are to be resettled in Harrogate this summer.

https://t.co/mYU08gSwy1",Up to four Afghan families who worked with British troops are to be resettled in Harrogate this summer.,4,0.0377358490566037,,https://t.co/mYU08gSwy1,,"Harrogate, UK",3,0,10,0,No hashtags
548,2510,2022-04-15 12:32:21+00:00,"@NorfolkRachael @esdorcs @dontbrexitfixit You cannot apply for asylum until you're in the country you're applying for. Ukraine and Afghanistan are separate, specific schemes.","You cannot apply for asylum until you're in the country you're applying for. Ukraine and Afghanistan are separate, specific schemes.",3,0.0217391304347826,,,"@NorfolkRachael, @esdorcs, @dontbrexitfixit",English-speaking,1,0,2,0,No hashtags
465,99797,2021-08-31 10:21:04+00:00,"@StVitusDance @MSANNCOOPER @pritipatel @10DowningStreet @BorisJohnson The media last week were wheeling out professional Afghan migrants that claimed asylum, and not one of them thought about asking them why they return home for holidays, if it was so dangerous they needed to claim asylum.","The media last week were wheeling out professional Afghan migrants that claimed asylum, and not one of them thought about asking them why they return home for holidays, if it was so dangerous they needed to claim asylum.",2,0.008695652173913,,,"@StVitusDance, @MSANNCOOPER, @pritipatel, @10DowningStreet, @BorisJohnson","Sheffield, England",0,0,0,0,No hashtags
478,196900,2021-03-11 14:21:31+00:00,"The German government to Germans:    

Do not travel to Afghanistan. Bomb attacks and kidnappings are a danger throughout the country. Life-threatening situations could develop at any time

The German government to Afghan asylum seekers: https://t.co/SgXCI1ekXc",The German government to Germans: Do not travel to Afghanistan. Bomb attacks and kidnappings are a danger throughout the country. Life-threatening situations could develop at any time The German government to Afghan asylum seekers:,10,0.0418410041841004,,https://t.co/SgXCI1ekXc,,English-speaking,0,0,5,0,No hashtags
656,6513,2022-03-26 05:43:59+00:00,"@StateDept @StateDeputySpox The Ukranian refugee crisis is definitely not unprecedented. Which refugee crisis surpasses that of Iraq, Yemen, Palestine, Libya, Syria and Afghanistan? Unjustified? Was the US invasion of Iraq and Afghanistan justified?","The Ukranian refugee crisis is definitely not unprecedented. Which refugee crisis surpasses that of Iraq, Yemen, Palestine, Libya, Syria and Afghanistan? Unjustified? Was the US invasion of Iraq and Afghanistan justified?",15,0.0666666666666666,US,,"@StateDept, @StateDeputySpox",Abuja,0,0,1,0,No hashtags
541,32655,2021-12-20 01:47:00+00:00,Failure to create safe routes ‘forcing Afghans to make perilous journeys to UK’ | Immigration and asylum https://t.co/jdCP3P47F5,Failure to create safe routes ‘forcing Afghans to make perilous journeys to UK’ | Immigration and asylum,5,0.0471698113207547,UK’,https://t.co/jdCP3P47F5,,United States,0,0,0,0,No hashtags
943,6989,2022-03-24 14:33:47+00:00,"@AITA_online Aemon is still getting quite a bit of attention. He's a refugee from Bosnia. If you'd like to support our work helping Afghans to safety please click the link:
https://t.co/DZdinVKnxp",Aemon is still getting quite a bit of attention. He's a refugee from Bosnia. If you'd like to support our work helping Afghans to safety please click the link:,5,0.030674847,,https://t.co/DZdinVKnxp,@AITA_online,English-speaking,0,0,0,0,No hashtags
726,193229,2021-05-29 07:46:28+00:00,"Indian Government invites application form for non-muslims refugees living in Afghanistan, Pakistan and Bangladesh to grant Indian Citizenship.

#refugee #pakistanihindu #pakistanihindus #bangladeshi #bangladeshihindus #afganistanhindus #hindurefugees #pakistanirefugees https://t.co/nCOdbRpvsm","Indian Government invites application form for non-muslims refugees living in Afghanistan, Pakistan and Bangladesh to grant Indian Citizenship. #refugee #pakistanihindu #pakistanihindus #bangladeshi #bangladeshihindus #afganistanhindus #hindurefugees #pakistanirefugees",7,0.025735294117647,,https://t.co/nCOdbRpvsm,,"Bengaluru South, India",0,0,1,0,"['refugee', 'pakistanihindu', 'pakistanihindus', 'bangladeshi', 'bangladeshihindus', 'afganistanhindus', 'hindurefugees', 'pakistanirefugees']"
90,32662,2021-12-20 01:04:10+00:00,"Would You Sponsor an Afghan Refugee? https://t.co/9Iiq0MLwjY 

I would like to know how much Obama, Bush, Hillary, Trump and and their cronies are contributing first. They are all collectively worth billions, they robbed the American taxpayer and enriched themselves!","Would You Sponsor an Afghan Refugee? I would like to know how much Obama, Bush, Hillary, Trump and and their cronies are contributing first. They are all collectively worth billions, they robbed the American taxpayer and enriched themselves!",12,0.0489795918367346,"

I",https://t.co/9Iiq0MLwjY,,English-speaking,3,0,0,0,No hashtags
969,33695,2021-12-16 14:54:00+00:00,"Loving Well This Christmas Season-- Day 4 of 5-- Show Compassion. ❤️ Let us help your church/org mobilize to help Afghan refugees, or give to our Refugee Response Fund-
📩https://t.co/kX2CefLBAb
💵https://t.co/9OfuY59b2Q

#afghanrefugees #afghanistan #refugees https://t.co/hbTMs67XBS","Loving Well This Christmas Season-- Day 4 of 5-- Show Compassion. ❤️ Let us help your church/org mobilize to help Afghan refugees, or give to our Refugee Response Fund- 📩 💵 #afghanrefugees #afghanistan #refugees",13,0.0601851851851851,,"https://t.co/kX2CefLBAb, https://t.co/9OfuY59b2Q, https://t.co/hbTMs67XBS",,"Indianapolis, IN",0,0,0,0,"['afghanrefugees', 'afghanistan', 'refugees']"
859,157390,2021-08-17 08:04:13+00:00,"We have watched the events in Afghanistan with horror. We are still waiting to find out if refugee charities will be able to help on the ground but meantime we will work with NGOs in Pakistan to assist refugees who have crossed the border.

Donate here - https://t.co/VTdr7O7O0f",We have watched the events in Afghanistan with horror. We are still waiting to find out if refugee charities will be able to help on the ground but meantime we will work with NGOs in Pakistan to assist refugees who have crossed the border. Donate here -,8,0.03125,,https://t.co/VTdr7O7O0f,,"St Albans, Hertfordshire",1,5,9,0,No hashtags
436,112175,2021-08-26 17:36:20+00:00,How prepared is Europe for an Afghan refugee influx? https://t.co/8iZO3Krcck via @YouTube,How prepared is Europe for an Afghan refugee influx? via,3,0.05,,https://t.co/8iZO3Krcck,@YouTube,Displaced 🇦🇫🇬🇧 Northants ,0,0,3,0,No hashtags
865,25100,2022-01-18 15:07:28+00:00,#Afghanistan 🇦🇫 @JoeBiden Get our #Afghan Special Immigration VISA applicants &amp; #Afghan translators &amp; at-risk #Afghans OUT OF #Afghanistan NOW! The process is being slow-walked by @StateDept @SecBlinken @DHSgov @SecMayorkas intentionally! #AfghanistanIsntGoingAway! @seanhannity🇺🇸 https://t.co/7PByXflAf1,#Afghanistan 🇦🇫 Get our #Afghan Special Immigration VISA applicants & #Afghan translators & at-risk #Afghans OUT OF #Afghanistan NOW! The process is being slow-walked by intentionally! #AfghanistanIsntGoingAway!,25,0.1072961373390558,"VISA, OUT, OF, NOW!",https://t.co/7PByXflAf1,"@JoeBiden, @StateDept, @SecBlinken, @DHSgov, @SecMayorkas, @seanhannity🇺🇸",English-speaking,0,1,4,0,"['Afghanistan', 'Afghan', 'Afghan', 'Afghans', 'Afghanistan', 'AfghanistanIsntGoingAway']"
771,81751,2021-09-09 08:29:23+00:00,"@heatherbarr1 And while helping resettlement the Western community specially the US should push Ts to hold them accountable on what they promised the Afghan delegation in Qatar for months. Not everyone can leave, and must have the environment to live in - inside the country.","And while helping resettlement the Western community specially the US should push Ts to hold them accountable on what they promised the Afghan delegation in Qatar for months. Not everyone can leave, and must have the environment to live in - inside the country.",8,0.0304182509505703,US,,@heatherbarr1,English-speaking,0,0,0,0,No hashtags
